icd_code,icd_code_norm,icd_version,mimic_long_title,official_source,official_code_description,official_default_category,official_default_category_description,all_ccsr_categories,all_ccsr_descriptions,clinical_priority_category,mapping_status,mapping_reason,primary_psychiatric_comorbidity_flag,dementia_flag,substance_flag
F11150,F11150,10,Opioid abuse with opioid-induced psychotic disorder with delusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with opioid-induced psychotic disorder with delusions,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11151,F11151,10,Opioid abuse with opioid-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with opioid-induced psychotic disorder with hallucinations,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11159,F11159,10,"Opioid abuse with opioid-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid abuse with opioid-induced psychotic disorder, unspecified",MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11188,F11188,10,Opioid abuse with other opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with other opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1119,F1119,10,Opioid abuse with unspecified opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid abuse with unspecified opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1120,F1120,10,"Opioid dependence, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid dependence, uncomplicated",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1121,F1121,10,"Opioid dependence, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid dependence, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11220,F11220,10,"Opioid dependence with intoxication, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid dependence with intoxication, uncomplicated",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11221,F11221,10,Opioid dependence with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with intoxication delirium,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11229,F11229,10,"Opioid dependence with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid dependence with intoxication, unspecified",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1123,F1123,10,Opioid dependence with withdrawal,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with withdrawal,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1124,F1124,10,Opioid dependence with opioid-induced mood disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with opioid-induced mood disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11250,F11250,10,Opioid dependence with opioid-induced psychotic disorder with delusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with opioid-induced psychotic disorder with delusions,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11251,F11251,10,Opioid dependence with opioid-induced psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with opioid-induced psychotic disorder with hallucinations,MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11259,F11259,10,"Opioid dependence with opioid-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid dependence with opioid-induced psychotic disorder, unspecified",MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11288,F11288,10,Opioid dependence with other opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with other opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1129,F1129,10,Opioid dependence with unspecified opioid-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Opioid dependence with unspecified opioid-induced disorder,MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1190,F1190,10,"Opioid use, unspecified, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified, uncomplicated",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11920,F11920,10,"Opioid use, unspecified with intoxication, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with intoxication, uncomplicated",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11921,F11921,10,"Opioid use, unspecified with intoxication delirium","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with intoxication delirium",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11929,F11929,10,"Opioid use, unspecified with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with intoxication, unspecified",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1193,F1193,10,"Opioid use, unspecified with withdrawal","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with withdrawal",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1194,F1194,10,"Opioid use, unspecified with opioid-induced mood disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with opioid-induced mood disorder",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11951,F11951,10,"Opioid use, unspecified with opioid-induced psychotic disorder with hallucinations","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with opioid-induced psychotic disorder with hallucinations",MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11959,F11959,10,"Opioid use, unspecified with opioid-induced psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with opioid-induced psychotic disorder, unspecified",MBD018,Opioid-related disorders,MBD001; MBD018,Schizophrenia spectrum and other psychotic disorders; Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F11988,F11988,10,"Opioid use, unspecified with other opioid-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with other opioid-induced disorder",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1199,F1199,10,"Opioid use, unspecified with unspecified opioid-induced disorder","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Opioid use, unspecified with unspecified opioid-induced disorder",MBD018,Opioid-related disorders,MBD018,Opioid-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1210,F1210,10,"Cannabis abuse, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis abuse, uncomplicated",MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1211,F1211,10,"Cannabis abuse, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis abuse, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12121,F12121,10,Cannabis abuse with intoxication delirium,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with intoxication delirium,MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12129,F12129,10,"Cannabis abuse with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis abuse with intoxication, unspecified",MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12150,F12150,10,Cannabis abuse with psychotic disorder with delusions,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with psychotic disorder with delusions,MBD019,Cannabis-related disorders,MBD001; MBD019,Schizophrenia spectrum and other psychotic disorders; Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12151,F12151,10,Cannabis abuse with psychotic disorder with hallucinations,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with psychotic disorder with hallucinations,MBD019,Cannabis-related disorders,MBD001; MBD019,Schizophrenia spectrum and other psychotic disorders; Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12159,F12159,10,"Cannabis abuse with psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis abuse with psychotic disorder, unspecified",MBD019,Cannabis-related disorders,MBD001; MBD019,Schizophrenia spectrum and other psychotic disorders; Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12180,F12180,10,Cannabis abuse with cannabis-induced anxiety disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with cannabis-induced anxiety disorder,MBD019,Cannabis-related disorders,MBD005; MBD019,Anxiety and fear-related disorders; Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12188,F12188,10,Cannabis abuse with other cannabis-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with other cannabis-induced disorder,MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1219,F1219,10,Cannabis abuse with unspecified cannabis-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis abuse with unspecified cannabis-induced disorder,MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1220,F1220,10,"Cannabis dependence, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis dependence, uncomplicated",MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1221,F1221,10,"Cannabis dependence, in remission","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis dependence, in remission",MBD026,Mental and substance use disorders in remission,MBD026,Mental and substance use disorders in remission,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12229,F12229,10,"Cannabis dependence with intoxication, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis dependence with intoxication, unspecified",MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1223,F1223,10,Cannabis dependence with withdrawal,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis dependence with withdrawal,MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12259,F12259,10,"Cannabis dependence with psychotic disorder, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis dependence with psychotic disorder, unspecified",MBD019,Cannabis-related disorders,MBD001; MBD019,Schizophrenia spectrum and other psychotic disorders; Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F12288,F12288,10,Cannabis dependence with other cannabis-induced disorder,"AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",Cannabis dependence with other cannabis-induced disorder,MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F129,F129,10,"Cannabis use, unspecified","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1",,,,,,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
F1290,F1290,10,"Cannabis use, unspecified, uncomplicated","AHRQ CCSR for ICD-10-CM Diagnoses, v2026.1","Cannabis use, unspecified, uncomplicated",MBD019,Cannabis-related disorders,MBD019,Cannabis-related disorders,other_substance_related_disorders,included_non_primary,ICD-10 F11-F16/F18-F19 or AHRQ substance CCSR. Excluded from primary exposure.,0,0,1
